IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
168.138.206.109,2052,2052,false,NRT,Asia Pacific,Tokyo,98,0.00
150.230.105.179,2052,2052,false,NRT,Asia Pacific,Tokyo,98,0.00
152.70.104.69,80,80,false,NRT,Asia Pacific,Tokyo,98,0.00
150.230.105.53,2082,2082,false,NRT,Asia Pacific,Tokyo,98,0.00
168.138.192.185,8443,8443,true,NRT,Asia Pacific,Tokyo,98,0.00
131.186.62.26,8080,8080,false,NRT,Asia Pacific,Tokyo,98,0.00
168.138.206.236,2096,0,true,NRT,Asia Pacific,Tokyo,98,0.00
155.248.186.182,2053,2053,true,NRT,Asia Pacific,Tokyo,98,0.00
146.56.38.64,80,0,false,NRT,Asia Pacific,Tokyo,98,0.00
168.138.202.145,2053,0,true,NRT,Asia Pacific,Tokyo,98,0.00
158.179.178.142,2096,2096,true,NRT,Asia Pacific,Tokyo,99,0.00
132.145.123.159,8443,8443,true,NRT,Asia Pacific,Tokyo,99,0.00
152.70.107.26,2082,0,false,NRT,Asia Pacific,Tokyo,99,0.00
150.230.212.87,2086,2086,false,NRT,Asia Pacific,Tokyo,99,0.00
150.230.202.232,80,80,false,NRT,Asia Pacific,Tokyo,99,0.00
146.56.130.73,80,0,false,NRT,Asia Pacific,Tokyo,99,0.00
155.248.180.103,80,80,false,NRT,Asia Pacific,Tokyo,99,0.00
158.179.183.2,2087,2087,true,NRT,Asia Pacific,Tokyo,99,0.00
132.145.112.168,80,80,false,NRT,Asia Pacific,Tokyo,99,0.00
168.138.212.74,2053,2053,true,NRT,Asia Pacific,Tokyo,99,0.00
138.3.223.70,2082,0,false,NRT,Asia Pacific,Tokyo,99,0.00
168.138.194.121,2052,2052,false,NRT,Asia Pacific,Tokyo,99,0.00
131.186.58.151,2082,2082,false,NRT,Asia Pacific,Tokyo,99,0.00
152.70.107.26,2052,2052,false,NRT,Asia Pacific,Tokyo,99,0.00
150.230.219.83,8880,8880,false,NRT,Asia Pacific,Tokyo,99,0.00
132.145.123.159,80,80,false,NRT,Asia Pacific,Tokyo,99,0.00
140.83.37.223,443,443,true,NRT,Asia Pacific,Tokyo,99,0.00
152.70.102.142,2082,0,false,NRT,Asia Pacific,Tokyo,99,0.00
150.230.200.210,80,0,false,NRT,Asia Pacific,Tokyo,99,0.00
141.147.168.159,8443,8443,true,NRT,Asia Pacific,Tokyo,99,0.00
141.147.169.131,2087,2087,true,NRT,Asia Pacific,Tokyo,99,0.00
168.138.206.109,2095,2095,false,NRT,Asia Pacific,Tokyo,100,0.00
141.147.164.153,2053,2053,true,NRT,Asia Pacific,Tokyo,100,0.00
131.186.34.11,8080,8080,false,NRT,Asia Pacific,Tokyo,100,0.00
131.186.41.82,2087,2087,true,NRT,Asia Pacific,Tokyo,100,0.00
152.70.98.174,80,80,false,NRT,Asia Pacific,Tokyo,100,0.00
168.138.212.175,8880,8880,false,NRT,Asia Pacific,Tokyo,100,0.00
141.147.189.242,2096,2096,true,NRT,Asia Pacific,Tokyo,100,0.00
140.83.37.223,2053,443,true,NRT,Asia Pacific,Tokyo,100,0.00
141.147.170.160,2087,2087,true,NRT,Asia Pacific,Tokyo,100,0.00
138.3.212.144,2095,2095,false,NRT,Asia Pacific,Tokyo,100,0.00
158.101.136.128,8080,0,false,NRT,Asia Pacific,Tokyo,100,0.00
150.230.201.63,2095,2095,false,NRT,Asia Pacific,Tokyo,100,0.00
132.145.123.143,2087,2087,true,NRT,Asia Pacific,Tokyo,100,0.00
132.226.14.155,2052,2052,false,NRT,Asia Pacific,Tokyo,100,0.00
150.230.220.232,2083,2083,true,NRT,Asia Pacific,Tokyo,100,0.00
132.145.123.112,2087,2087,true,NRT,Asia Pacific,Tokyo,100,0.00
138.2.6.248,2082,0,false,NRT,Asia Pacific,Tokyo,100,0.00
132.145.120.182,2095,2095,false,NRT,Asia Pacific,Tokyo,100,0.00
152.70.111.251,2095,0,false,NRT,Asia Pacific,Tokyo,100,0.00
150.230.197.156,8443,0,true,NRT,Asia Pacific,Tokyo,100,0.00
155.248.160.83,8880,8880,false,NRT,Asia Pacific,Tokyo,100,0.00
131.186.47.223,2096,2096,true,NRT,Asia Pacific,Tokyo,100,0.00
150.230.220.232,2086,2086,false,NRT,Asia Pacific,Tokyo,100,0.00
131.186.37.49,2087,2087,true,NRT,Asia Pacific,Tokyo,100,0.00
132.145.120.182,2096,2096,true,NRT,Asia Pacific,Tokyo,100,0.00
138.2.19.154,80,0,false,NRT,Asia Pacific,Tokyo,101,0.00
158.101.92.156,2087,2087,true,NRT,Asia Pacific,Tokyo,101,0.00
138.3.220.4,8443,0,true,NRT,Asia Pacific,Tokyo,101,0.00
140.238.8.243,8080,0,false,ICN,Asia Pacific,Seoul,101,0.00
168.138.202.145,8080,8080,false,NRT,Asia Pacific,Tokyo,101,0.00
131.186.37.49,2095,2095,false,NRT,Asia Pacific,Tokyo,101,0.00
132.145.114.14,8443,8443,true,NRT,Asia Pacific,Tokyo,101,0.00
168.138.205.38,80,80,false,NRT,Asia Pacific,Tokyo,101,0.00
131.186.43.107,2096,2096,true,NRT,Asia Pacific,Tokyo,101,0.00
132.145.127.21,2096,2096,true,NRT,Asia Pacific,Tokyo,101,0.00
141.147.160.221,2053,2053,true,NRT,Asia Pacific,Tokyo,101,0.00
150.230.219.168,2095,2095,false,NRT,Asia Pacific,Tokyo,101,0.00
150.230.101.13,2052,2052,false,NRT,Asia Pacific,Tokyo,101,0.00
152.70.103.145,80,0,false,NRT,Asia Pacific,Tokyo,101,0.00
158.179.180.233,2096,2096,true,NRT,Asia Pacific,Tokyo,101,0.00
155.248.166.39,2086,2086,false,NRT,Asia Pacific,Tokyo,101,0.00
150.230.212.9,8443,8443,true,NRT,Asia Pacific,Tokyo,101,0.00
152.70.107.26,2095,2095,false,NRT,Asia Pacific,Tokyo,101,0.00
138.2.15.8,2083,2083,true,NRT,Asia Pacific,Tokyo,101,0.00
168.138.198.50,8080,0,false,NRT,Asia Pacific,Tokyo,101,0.00
132.145.112.168,2082,2082,false,NRT,Asia Pacific,Tokyo,101,0.00
158.179.176.239,2083,2083,true,NRT,Asia Pacific,Tokyo,101,0.00
152.70.106.195,2052,0,false,NRT,Asia Pacific,Tokyo,101,0.00
152.70.106.13,2082,2082,false,NRT,Asia Pacific,Tokyo,102,0.00
152.70.99.187,2086,0,false,NRT,Asia Pacific,Tokyo,102,0.00
132.145.125.86,2052,2052,false,NRT,Asia Pacific,Tokyo,102,0.00
138.3.210.114,2052,2052,false,NRT,Asia Pacific,Tokyo,102,0.00
131.186.60.210,443,443,true,NRT,Asia Pacific,Tokyo,102,0.00
132.145.112.247,2087,2087,true,NRT,Asia Pacific,Tokyo,102,0.00
138.2.24.114,2095,2095,false,NRT,Asia Pacific,Tokyo,102,0.00
138.2.6.252,2052,0,false,NRT,Asia Pacific,Tokyo,102,0.00
131.186.41.82,8880,8880,false,NRT,Asia Pacific,Tokyo,102,0.00
138.3.222.50,2086,0,false,NRT,Asia Pacific,Tokyo,102,0.00
158.101.94.15,2096,2096,true,NRT,Asia Pacific,Tokyo,102,0.00
138.2.27.113,2082,0,false,NRT,Asia Pacific,Tokyo,102,0.00
168.138.211.217,2052,2052,false,NRT,Asia Pacific,Tokyo,102,0.00
131.186.63.184,8080,8080,false,NRT,Asia Pacific,Tokyo,102,0.00
141.147.169.131,2096,2096,true,NRT,Asia Pacific,Tokyo,102,0.00
138.2.9.66,8080,0,false,NRT,Asia Pacific,Tokyo,102,0.00
158.101.144.34,8880,0,false,NRT,Asia Pacific,Tokyo,102,0.00
150.230.105.53,2052,2052,false,NRT,Asia Pacific,Tokyo,102,0.00
150.230.202.132,2096,0,true,NRT,Asia Pacific,Tokyo,102,0.00
141.147.168.159,2053,2053,true,NRT,Asia Pacific,Tokyo,102,0.00
138.3.216.181,2082,0,false,NRT,Asia Pacific,Tokyo,102,0.00
138.2.13.133,2086,2086,false,NRT,Asia Pacific,Tokyo,102,0.00
158.101.140.255,8880,8880,false,NRT,Asia Pacific,Tokyo,102,0.00
138.2.13.133,2082,2082,false,NRT,Asia Pacific,Tokyo,102,0.00
168.138.197.222,2053,0,true,NRT,Asia Pacific,Tokyo,102,0.00
150.230.105.53,2095,2095,false,NRT,Asia Pacific,Tokyo,103,0.00
131.186.46.75,2086,2086,false,NRT,Asia Pacific,Tokyo,103,0.00
158.101.95.113,2053,2053,true,NRT,Asia Pacific,Tokyo,103,0.00
150.230.212.213,2082,2082,false,NRT,Asia Pacific,Tokyo,103,0.00
155.248.169.25,2096,2096,true,NRT,Asia Pacific,Tokyo,103,0.00
132.226.10.153,8080,0,false,NRT,Asia Pacific,Tokyo,103,0.00
150.230.204.117,2095,0,false,NRT,Asia Pacific,Tokyo,103,0.00
151.145.68.74,443,443,true,NRT,Asia Pacific,Tokyo,103,0.00
141.147.174.190,2095,2095,false,NRT,Asia Pacific,Tokyo,103,0.00
152.70.102.142,2052,0,false,NRT,Asia Pacific,Tokyo,103,0.00
138.2.12.32,2095,2095,false,NRT,Asia Pacific,Tokyo,103,0.00
168.138.196.237,2095,2095,false,NRT,Asia Pacific,Tokyo,103,0.00
138.2.0.217,2086,0,false,NRT,Asia Pacific,Tokyo,103,0.00
132.145.117.33,2053,0,true,NRT,Asia Pacific,Tokyo,103,0.00
132.145.120.103,80,80,false,NRT,Asia Pacific,Tokyo,103,0.00
141.147.191.132,2082,2082,false,NRT,Asia Pacific,Tokyo,103,0.00
131.186.43.107,2053,2053,true,NRT,Asia Pacific,Tokyo,103,0.00
158.101.158.238,8080,0,false,NRT,Asia Pacific,Tokyo,104,0.00
150.230.97.239,80,80,false,NRT,Asia Pacific,Tokyo,104,0.00
150.230.201.39,2086,0,false,NRT,Asia Pacific,Tokyo,104,0.00
168.138.206.68,2083,2083,true,NRT,Asia Pacific,Tokyo,104,0.00
168.138.192.185,2053,2053,true,NRT,Asia Pacific,Tokyo,104,0.00
132.145.126.204,8443,8443,true,NRT,Asia Pacific,Tokyo,104,0.00
150.230.212.87,2083,2083,true,NRT,Asia Pacific,Tokyo,104,0.00
158.179.178.145,2096,2096,true,NRT,Asia Pacific,Tokyo,104,0.00
140.83.34.230,8443,8443,true,NRT,Asia Pacific,Tokyo,104,0.00
158.101.69.144,2087,2087,true,NRT,Asia Pacific,Tokyo,104,0.00
168.138.206.68,2096,2096,true,NRT,Asia Pacific,Tokyo,104,0.00
150.230.214.218,2082,2082,false,NRT,Asia Pacific,Tokyo,104,0.00
150.230.202.132,2053,2053,true,NRT,Asia Pacific,Tokyo,104,0.00
138.2.24.114,80,80,false,NRT,Asia Pacific,Tokyo,104,0.00
131.186.63.35,8080,8080,false,NRT,Asia Pacific,Tokyo,104,0.00
150.230.101.13,8880,8880,false,NRT,Asia Pacific,Tokyo,104,0.00
138.2.6.15,2052,0,false,NRT,Asia Pacific,Tokyo,104,0.00
158.101.139.42,2052,0,false,NRT,Asia Pacific,Tokyo,104,0.00
168.138.198.241,8080,0,false,NRT,Asia Pacific,Tokyo,105,0.00
141.147.178.202,8443,8443,true,NRT,Asia Pacific,Tokyo,105,0.00
132.145.123.159,2082,2082,false,NRT,Asia Pacific,Tokyo,105,0.00
141.147.167.44,8443,8443,true,NRT,Asia Pacific,Tokyo,105,0.00
152.70.106.13,2052,2052,false,NRT,Asia Pacific,Tokyo,105,0.00
138.3.212.226,8080,8080,false,NRT,Asia Pacific,Tokyo,105,0.00
168.138.205.195,2053,0,true,NRT,Asia Pacific,Tokyo,105,0.00
131.186.28.236,443,443,true,NRT,Asia Pacific,Tokyo,105,0.00
168.138.206.236,80,80,false,NRT,Asia Pacific,Tokyo,105,0.00
168.138.200.159,2082,0,false,NRT,Asia Pacific,Tokyo,105,0.00
141.147.145.246,80,0,false,KIX,Asia Pacific,Osaka,105,0.00
140.83.35.10,8443,8443,true,NRT,Asia Pacific,Tokyo,105,0.00
138.2.15.8,2053,2053,true,NRT,Asia Pacific,Tokyo,105,0.00
138.2.11.227,2096,0,true,NRT,Asia Pacific,Tokyo,105,0.00
140.83.34.230,2052,2052,false,NRT,Asia Pacific,Tokyo,105,0.00
150.230.105.183,2082,0,false,NRT,Asia Pacific,Tokyo,105,0.00
132.145.112.247,2095,2095,false,NRT,Asia Pacific,Tokyo,105,0.00
158.179.178.145,2082,2082,false,NRT,Asia Pacific,Tokyo,105,0.00
138.2.11.179,2087,2087,true,NRT,Asia Pacific,Tokyo,105,0.00
158.179.186.251,2083,2083,true,NRT,Asia Pacific,Tokyo,106,0.00
131.186.43.207,2053,2053,true,NRT,Asia Pacific,Tokyo,106,0.00
138.2.21.31,2095,2095,false,NRT,Asia Pacific,Tokyo,106,0.00
150.230.214.218,2086,2086,false,NRT,Asia Pacific,Tokyo,106,0.00
150.230.216.117,2082,2082,false,NRT,Asia Pacific,Tokyo,106,0.00
168.138.217.146,2053,2053,true,NRT,Asia Pacific,Tokyo,106,0.00
138.3.212.226,2086,2086,false,NRT,Asia Pacific,Tokyo,106,0.00
132.226.5.21,8080,8080,false,NRT,Asia Pacific,Tokyo,106,0.00
141.147.164.153,2096,2096,true,NRT,Asia Pacific,Tokyo,106,0.00
150.230.105.53,8880,8880,false,NRT,Asia Pacific,Tokyo,106,0.00
141.147.167.44,2096,2096,true,NRT,Asia Pacific,Tokyo,106,0.00
158.101.146.165,2052,0,false,NRT,Asia Pacific,Tokyo,106,0.00
132.226.8.9,2052,0,false,NRT,Asia Pacific,Tokyo,107,0.00
132.145.121.247,80,80,false,NRT,Asia Pacific,Tokyo,107,0.00
131.186.60.162,2083,2083,true,NRT,Asia Pacific,Tokyo,107,0.00
150.230.196.73,2053,0,true,NRT,Asia Pacific,Tokyo,107,0.00
168.138.198.202,2095,2095,false,NRT,Asia Pacific,Tokyo,107,0.00
140.83.35.10,2096,2096,true,NRT,Asia Pacific,Tokyo,107,0.00
150.230.212.87,80,80,false,NRT,Asia Pacific,Tokyo,107,0.00
132.145.120.118,2082,2082,false,NRT,Asia Pacific,Tokyo,107,0.00
138.2.14.164,2095,2095,false,NRT,Asia Pacific,Tokyo,107,0.00
158.101.95.113,2087,2087,true,NRT,Asia Pacific,Tokyo,107,0.00
138.2.21.31,2083,2083,true,NRT,Asia Pacific,Tokyo,107,0.00
131.186.36.248,2096,2096,true,NRT,Asia Pacific,Tokyo,107,0.00
132.145.121.175,2053,2053,true,NRT,Asia Pacific,Tokyo,107,0.00
150.230.219.168,2087,2087,true,NRT,Asia Pacific,Tokyo,107,0.00
158.101.140.255,80,0,false,NRT,Asia Pacific,Tokyo,107,0.00
141.147.162.204,2053,2053,true,NRT,Asia Pacific,Tokyo,107,0.00
168.138.194.121,2087,0,true,NRT,Asia Pacific,Tokyo,107,0.00
151.145.71.40,2086,2086,false,NRT,Asia Pacific,Tokyo,108,0.00
138.3.211.101,2086,2086,false,NRT,Asia Pacific,Tokyo,108,0.00
138.2.24.114,2083,2083,true,NRT,Asia Pacific,Tokyo,108,0.00
138.2.6.252,2086,0,false,NRT,Asia Pacific,Tokyo,108,0.00
141.147.183.96,2053,2053,true,NRT,Asia Pacific,Tokyo,108,0.00
132.145.115.17,2083,2083,true,NRT,Asia Pacific,Tokyo,108,0.00
132.145.113.148,2096,2096,true,NRT,Asia Pacific,Tokyo,108,0.00
132.226.5.76,8443,8443,true,NRT,Asia Pacific,Tokyo,109,0.00
140.238.37.162,2083,0,true,NRT,Asia Pacific,Tokyo,109,0.00
152.70.102.142,2095,0,false,NRT,Asia Pacific,Tokyo,109,0.00
141.147.166.189,2053,2053,true,NRT,Asia Pacific,Tokyo,109,0.00
168.138.211.131,2082,2082,false,NRT,Asia Pacific,Tokyo,109,0.00
141.147.178.202,8880,8880,false,NRT,Asia Pacific,Tokyo,109,0.00
132.145.125.165,2096,2096,true,NRT,Asia Pacific,Tokyo,109,0.00
150.230.101.13,2082,2082,false,NRT,Asia Pacific,Tokyo,109,0.00
138.2.15.8,8443,8443,true,NRT,Asia Pacific,Tokyo,109,0.00
141.147.160.86,2095,2095,false,NRT,Asia Pacific,Tokyo,109,0.00
138.2.20.230,2053,2053,true,NRT,Asia Pacific,Tokyo,110,0.00
141.147.189.242,2053,2053,true,NRT,Asia Pacific,Tokyo,110,0.00
168.138.200.155,2087,2087,true,NRT,Asia Pacific,Tokyo,110,0.00
132.145.113.148,8443,8443,true,NRT,Asia Pacific,Tokyo,110,0.00
138.2.20.230,8443,8443,true,NRT,Asia Pacific,Tokyo,110,0.00
138.3.220.4,8880,0,false,NRT,Asia Pacific,Tokyo,110,0.00
138.3.217.39,2086,0,false,NRT,Asia Pacific,Tokyo,110,0.00
132.145.114.4,8880,8880,false,NRT,Asia Pacific,Tokyo,110,0.00
132.145.126.204,8880,8880,false,NRT,Asia Pacific,Tokyo,110,0.00
158.101.144.189,80,80,false,NRT,Asia Pacific,Tokyo,111,0.00
141.147.166.189,2083,2083,true,NRT,Asia Pacific,Tokyo,111,0.00
138.2.0.217,2095,0,false,NRT,Asia Pacific,Tokyo,111,0.00
141.147.160.86,8443,8443,true,NRT,Asia Pacific,Tokyo,111,0.00
132.145.127.51,8880,8880,false,NRT,Asia Pacific,Tokyo,111,0.00
141.147.178.202,2095,2095,false,NRT,Asia Pacific,Tokyo,111,0.00
132.145.117.33,2082,0,false,NRT,Asia Pacific,Tokyo,111,0.00
155.248.177.90,2053,0,true,NRT,Asia Pacific,Tokyo,111,0.00
158.101.140.154,2086,2086,false,NRT,Asia Pacific,Tokyo,112,0.00
141.147.178.115,2095,2095,false,NRT,Asia Pacific,Tokyo,112,0.00
150.230.217.29,2096,0,true,NRT,Asia Pacific,Tokyo,113,0.00
158.101.137.96,2095,2095,false,NRT,Asia Pacific,Tokyo,113,0.00
158.101.68.48,2096,2096,true,NRT,Asia Pacific,Tokyo,113,0.00
138.2.20.48,8443,8443,true,NRT,Asia Pacific,Tokyo,113,0.00
150.230.196.73,2082,2082,false,NRT,Asia Pacific,Tokyo,114,0.00
132.145.127.21,2082,2082,false,NRT,Asia Pacific,Tokyo,114,0.00
158.101.146.165,80,80,false,NRT,Asia Pacific,Tokyo,114,0.00
132.226.8.9,8443,0,true,NRT,Asia Pacific,Tokyo,114,0.00
141.147.168.159,2087,2087,true,NRT,Asia Pacific,Tokyo,114,0.00
138.3.214.43,2053,2053,true,NRT,Asia Pacific,Tokyo,114,0.00
138.2.25.122,2095,2095,false,NRT,Asia Pacific,Tokyo,114,0.00
155.248.167.70,80,80,false,NRT,Asia Pacific,Tokyo,114,0.00
158.101.152.221,2095,0,false,NRT,Asia Pacific,Tokyo,114,0.00
141.147.178.115,2053,2053,true,NRT,Asia Pacific,Tokyo,115,0.00
168.138.195.31,2087,2087,true,NRT,Asia Pacific,Tokyo,115,0.00
151.145.75.28,2086,2086,false,NRT,Asia Pacific,Tokyo,115,0.00
138.2.26.80,2083,0,true,NRT,Asia Pacific,Tokyo,115,0.00
131.186.63.127,2096,2096,true,NRT,Asia Pacific,Tokyo,115,0.00
131.186.37.69,2053,2053,true,NRT,Asia Pacific,Tokyo,116,0.00
138.2.29.250,2095,2095,false,NRT,Asia Pacific,Tokyo,116,0.00
132.145.114.4,8443,8443,true,NRT,Asia Pacific,Tokyo,116,0.00
138.3.210.114,2086,2086,false,NRT,Asia Pacific,Tokyo,116,0.00
158.179.186.234,2087,2087,true,NRT,Asia Pacific,Tokyo,117,0.00
168.138.206.109,2083,0,true,NRT,Asia Pacific,Tokyo,117,0.00
158.101.158.238,2082,0,false,NRT,Asia Pacific,Tokyo,117,0.00
141.147.183.96,8080,8080,false,NRT,Asia Pacific,Tokyo,117,0.00
150.230.101.13,2083,2083,true,NRT,Asia Pacific,Tokyo,118,0.00
132.145.113.148,2053,2053,true,NRT,Asia Pacific,Tokyo,119,0.00
151.145.69.174,2086,2086,false,NRT,Asia Pacific,Tokyo,119,0.00
132.145.123.159,2096,2096,true,NRT,Asia Pacific,Tokyo,119,0.00
150.230.208.113,2083,2083,true,NRT,Asia Pacific,Tokyo,120,0.00
151.145.65.108,2082,0,false,NRT,Asia Pacific,Tokyo,122,0.00
138.2.12.32,2053,2053,true,NRT,Asia Pacific,Tokyo,122,0.00
141.147.189.242,2086,2086,false,NRT,Asia Pacific,Tokyo,122,0.00
141.147.186.210,2083,2083,true,NRT,Asia Pacific,Tokyo,122,0.00
138.2.21.31,2053,2053,true,NRT,Asia Pacific,Tokyo,123,0.00
132.226.13.229,8443,443,true,NRT,Asia Pacific,Tokyo,123,0.00
150.230.219.83,2096,2096,true,NRT,Asia Pacific,Tokyo,124,0.00
138.2.11.179,2096,2096,true,NRT,Asia Pacific,Tokyo,125,0.00
132.145.127.203,2053,443,true,NRT,Asia Pacific,Tokyo,126,0.00
158.101.131.218,8080,0,false,NRT,Asia Pacific,Tokyo,126,0.00
141.147.178.154,443,443,true,NRT,Asia Pacific,Tokyo,127,0.00
150.230.212.213,2053,2053,true,NRT,Asia Pacific,Tokyo,127,0.00
158.179.180.233,8443,8443,true,NRT,Asia Pacific,Tokyo,130,0.00
138.2.14.164,2053,2053,true,NRT,Asia Pacific,Tokyo,130,0.00
131.186.40.31,2052,2052,false,HKG,Asia Pacific,Hong Kong,131,0.00
138.2.26.80,8443,0,true,NRT,Asia Pacific,Tokyo,133,0.00
138.2.31.68,2052,2052,false,HKG,Asia Pacific,Hong Kong,134,0.00
168.138.211.188,2053,2053,true,HKG,Asia Pacific,Hong Kong,137,0.00
132.145.121.242,2083,2083,true,HKG,Asia Pacific,Hong Kong,137,0.00
168.138.208.17,2087,0,true,NRT,Asia Pacific,Tokyo,140,0.00
129.151.134.185,443,443,true,HKG,Asia Pacific,Hong Kong,144,0.00
168.138.208.17,8443,8443,true,NRT,Asia Pacific,Tokyo,151,0.00
152.70.166.114,443,0,true,FRA,Europe,Frankfurt,153,0.00
141.147.178.135,2052,2052,false,HKG,Asia Pacific,Hong Kong,154,0.00
141.147.61.116,2053,443,true,FRA,Europe,Frankfurt,155,0.00
138.2.24.114,8443,8443,true,NRT,Asia Pacific,Tokyo,158,0.00
151.145.69.105,2082,2082,false,HKG,Asia Pacific,Hong Kong,158,0.00
150.230.105.228,2095,2095,false,HKG,Asia Pacific,Hong Kong,159,0.00
151.145.69.105,8880,8880,false,HKG,Asia Pacific,Hong Kong,159,0.00
150.230.105.228,8880,8880,false,HKG,Asia Pacific,Hong Kong,159,0.00
131.186.59.232,2082,2082,false,HKG,Asia Pacific,Hong Kong,159,0.00
151.145.69.105,2095,2095,false,HKG,Asia Pacific,Hong Kong,159,0.00
152.70.102.124,80,80,false,HKG,Asia Pacific,Hong Kong,159,0.00
141.145.206.16,8443,443,true,CDG,Europe,Paris,160,0.00
132.145.121.242,8080,8080,false,HKG,Asia Pacific,Hong Kong,160,0.00
168.138.206.109,8443,8443,true,NRT,Asia Pacific,Tokyo,160,0.00
144.24.189.21,8443,0,true,FRA,Europe,Frankfurt,166,0.00
131.186.40.31,8080,8080,false,HKG,Asia Pacific,Hong Kong,167,0.00
138.3.215.11,8880,8880,false,HKG,Asia Pacific,Hong Kong,168,0.00
152.67.79.179,80,80,false,MXP,Europe,Milan,169,0.00
138.3.211.101,2087,2087,true,NRT,Asia Pacific,Tokyo,171,0.00
144.21.32.104,443,443,true,CDG,Europe,Paris,172,0.00
130.162.184.54,443,443,true,FRA,Europe,Frankfurt,173,0.00
141.144.232.32,443,443,true,FRA,Europe,Frankfurt,176,0.00
141.145.199.188,443,0,true,CDG,Europe,Paris,177,0.00
132.145.121.242,2087,2087,true,HKG,Asia Pacific,Hong Kong,179,0.00
138.3.210.114,8443,8443,true,NRT,Asia Pacific,Tokyo,181,0.00
130.162.162.176,443,443,true,LHR,Europe,London,182,0.00
152.67.79.179,80,80,false,MXP,Europe,Milan,183,0.00
130.162.179.86,443,0,true,CDG,Europe,Paris,183,0.00
144.24.169.116,443,443,true,EWR,North America,Newark,184,0.00
138.3.211.101,2053,2053,true,NRT,Asia Pacific,Tokyo,187,0.00
130.162.161.221,443,443,true,FRA,Europe,Frankfurt,189,0.00
193.123.34.32,443,443,true,FRA,Europe,Frankfurt,196,0.00
129.146.175.56,80,0,false,LAX,North America,Los Angeles,201,0.00
129.146.243.241,443,0,true,LAX,North America,Los Angeles,203,0.00
129.146.83.33,8443,8443,true,LAX,North America,Los Angeles,205,0.00
193.123.60.217,443,443,true,FRA,Europe,Frankfurt,209,0.00
138.3.212.144,2052,2052,false,NRT,Asia Pacific,Tokyo,213,0.00
150.136.153.40,443,443,true,IAD,North America,Ashburn,221,0.00
192.9.230.211,80,0,false,SJC,North America,San Jose,233,0.00
130.162.171.41,443,443,true,FRA,Europe,Frankfurt,246,0.00
130.162.171.249,443,443,true,FRA,Europe,Frankfurt,251,0.00
213.35.98.197,2095,2095,false,SIN,Asia Pacific,Singapore,448,0.00
213.35.98.197,2082,2082,false,SIN,Asia Pacific,Singapore,468,0.00
138.2.230.90,2095,0,false,SJC,North America,San Jose,481,0.00
152.67.251.79,80,0,false,SJC,North America,San Jose,590,0.00
